file_name,genre_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
reggae.00079.wav,reggae,0.186,0.111,3002.495,1042.172,5292.746,1223.889,-155.583,57.038,-35.31,33.296,-14.188,25.265,2.526,4.253,8.491,4.575,2.832,2.582,2.832,3.612,-2.864,-7.492,0.199,-1.449,-2.171,-0.062,67.477,43.866,28.061,14.988,12.543,15.592,12.884,8.324,9.035,7.332,7.401,8.442,7.834,5.457,5.644,5.587,5.124,5.209,4.984,4.643
reggae.00070.wav,reggae,0.061,0.034,2288.368,754.817,5005.279,1584.897,-136.731,75.612,-5.325,23.456,0.773,12.286,4.475,5.176,-0.052,9.043,4.887,2.333,5.496,0.66,1.476,3.843,-1.589,-1.711,-4.438,-9.698,70.878,27.321,22.299,20.347,14.818,11.155,12.917,10.884,9.138,10.374,10.779,9.67,9.674,10.83,9.661,9.013,8.905,8.439,8.509,9.227
reggae.00073.wav,reggae,0.051,0.03,2152.03,812.25,5070.653,1832.011,-105.97,88.034,19.353,30.648,10.01,18.023,3.655,8.919,5.821,8.879,5.683,10.557,5.888,6.113,7.048,5.107,4.466,2.187,1.403,-1.255,44.525,27.493,22.063,15.702,14.573,10.168,9.497,8.642,8.396,8.674,7.346,6.109,6.989,6.227,6.438,5.848,5.869,5.583,5.849,6.023
reggae.00081.wav,reggae,0.099,0.075,2566.693,990.476,5313.539,1771.862,-115.707,67.076,1.874,29.089,4.004,12.039,14.017,14.94,2.314,17.087,7.597,4.999,8.534,8.272,7.896,5.869,3.114,0.046,-1.551,-1.279,78.945,31.111,29.674,17.847,15.992,16.072,16.327,11.44,10.663,12.95,11.229,7.414,7.852,7.498,8.473,8.019,6.719,6.557,8.483,8.765
reggae.00077.wav,reggae,0.061,0.036,1777.84,574.625,3821.178,1200.789,-151.795,105.132,-6.177,47.959,11.344,15.089,11.64,6.621,6.83,2.413,-1.026,-0.215,-0.64,-4.029,-1.72,-0.659,-6.974,-2.431,-1.181,-3.811,51.696,27.394,22.294,14.038,15.198,9.988,10.616,10.359,7.727,7.596,6.882,6.51,6.744,7.357,7.081,6.09,7.467,5.352,5.244,5.979
reggae.00078.wav,reggae,0.094,0.053,2316.625,1022.896,4679.325,2039.971,-175.496,78.047,-2.531,52.856,15.851,24.752,5.301,8.668,6.656,9.807,-3.349,4.115,2.36,-3.355,0.787,-0.262,-6.331,-6.463,-1.259,-6.455,83.028,40.392,34.689,20.7,15.762,12.59,10.31,10.954,9.409,10.475,12.307,9.643,8.867,7.907,7.841,7.675,7.091,6.871,6.952,8.06
reggae.00075.wav,reggae,0.135,0.055,2481.38,658.391,4847.177,1416.209,-63.774,88.247,-27.589,18.602,-3.591,5.201,0.988,8.044,-4.399,2.273,4.152,-2.205,10.273,1.879,6.289,4.696,-7.758,4.596,-1.586,0.627,52.599,26.493,23.931,16.076,20.273,11.145,10.856,11.153,9.43,8.605,9.717,7.528,8.414,8.714,8.616,7.33,7.143,7.867,6.829,7.625
reggae.00072.wav,reggae,0.136,0.087,3089.637,1145.154,6574.771,2158.637,-94.209,68.133,4.029,7.629,12.797,-3.193,-3.913,3.822,-6.114,-0.35,0.332,-4.675,-3.005,-2.958,-3.194,-4.922,-5.005,1.384,-2.103,-2.102,79.197,32.9,27.327,22.513,19.83,14.467,13.75,11.896,12.853,11.261,12.433,9.338,9.721,8.961,9.275,10.321,8.648,8.694,9.108,7.509
reggae.00074.wav,reggae,0.051,0.03,2148.196,808.668,5063.284,1824.426,-105.898,88.184,19.293,30.604,9.998,17.928,3.673,8.918,5.858,8.853,5.62,10.515,5.925,6.106,7.059,5.079,4.475,2.167,1.412,-1.221,44.462,27.37,22.01,15.74,14.648,10.212,9.554,8.66,8.404,8.702,7.392,6.084,7.01,6.218,6.453,5.864,5.911,5.59,5.881,6.04
reggae.00076.wav,reggae,0.088,0.076,2456.138,1216.153,5054.224,2314.546,-105.656,76.061,19.504,36.748,3.769,11.682,0.079,7.104,7.681,10.456,0.985,-2.18,-1.51,2.647,2.13,1.426,3.843,5.679,-0.148,-1.534,95.287,42.603,27.122,17.29,15.463,13.632,11.05,10.94,11.796,11.222,11.078,8.669,9.367,8.344,8.033,7.287,7.139,6.433,7.004,7.157
reggae.00080.wav,reggae,0.094,0.071,2539.121,936.009,5260.771,1669.854,-103.137,67.205,2.213,28.504,4.172,11.875,14.245,14.293,3.262,15.854,8.043,4.469,8.679,8.072,7.982,5.017,3.728,-0.334,-0.939,-1.083,76.33,29.148,26.829,16.892,14.817,15.029,15.704,11.017,10.349,12.065,11.285,7.18,7.671,7.314,8.41,7.965,6.663,6.544,8.179,8.767
reggae.00069.wav,reggae,0.08,0.056,2460.28,974.688,5285.968,1758.135,-142.825,83.641,21.94,33.869,4.643,4.175,1.953,21.814,-5.951,0.503,17.422,-11.428,10.545,2.186,1.411,1.762,-1.395,2.017,-1.899,0.626,66.827,31.509,25.083,17.208,17.083,13.685,11.111,9.1,9.144,9.788,9.153,8.29,8.48,8.92,7.245,6.736,8.864,7.062,7.439,7.4
reggae.00071.wav,reggae,0.122,0.104,3110.221,1347.198,6393.355,2187.995,-141.791,44.116,21.729,43.323,21.756,11.198,3.554,15.019,-1.74,6.438,6.936,0.732,3.972,1.48,4.668,0.902,2.223,3.383,-2.666,0.518,92.319,46.635,24.438,19.951,19.582,16.084,14.376,10.363,10.803,9.956,11.282,10.632,9.891,9.57,9.225,6.949,6.776,8.19,7.355,7.252
reggae.00088.wav,reggae,0.189,0.085,3881.126,697.259,8249.732,867.166,-75.211,44.851,10.09,1.155,1.152,-3.129,0.134,0.058,-3.459,0.104,-1.927,-2.309,-0.066,-3.485,-0.379,-2.725,2.519,-0.981,3.631,-2.602,50.256,22.413,17.933,18.01,13.635,14.332,13.071,10.46,10.368,9.924,9.07,8.745,8.475,8.148,8.968,8.973,10.464,9.623,9.775,11.055
reggae.00082.wav,reggae,0.099,0.075,2566.693,990.476,5313.539,1771.862,-115.707,67.076,1.874,29.089,4.004,12.039,14.017,14.94,2.314,17.087,7.597,4.999,8.534,8.272,7.896,5.869,3.114,0.046,-1.551,-1.279,78.945,31.111,29.674,17.847,15.992,16.072,16.327,11.44,10.663,12.95,11.229,7.414,7.852,7.498,8.473,8.019,6.719,6.557,8.483,8.765
reggae.00085.wav,reggae,0.099,0.062,1796.829,527.033,3439.309,670.298,-175.088,116.665,-55.141,59.922,1.967,1.104,14.59,-3.22,2.793,5.706,-1.839,7.879,0.394,0.037,-1.166,-4.511,-2.947,-3.681,-2.506,-7.053,90.01,27.563,26.019,15.845,18.544,14.571,12.261,11.951,10.082,10.445,10.139,9.32,8.358,8.492,7.679,6.989,6.285,6.33,6.135,6.28
reggae.00095.wav,reggae,0.103,0.051,2617.025,713.505,5718.972,1351.851,-69.008,79.148,13.091,29.39,0.283,4.157,-0.438,0.184,2.809,0.607,-2.801,-0.512,-3.177,-7.217,-4.41,-6.805,-9.39,-2.344,-5.94,-7.362,52.654,16.91,22.847,11.693,10.288,8.533,10.928,8.961,7.817,8.879,5.969,6.459,6.76,5.826,6.248,6.369,5.41,5.643,5.458,5.744
reggae.00094.wav,reggae,0.096,0.051,2022.477,738.571,3834.301,1546.123,-97.747,108.831,-24.916,21.305,12.561,7.773,-3.284,3.532,0.693,4.194,-9.666,4.268,2.462,-6.629,-3.159,-1.096,-4.826,-0.118,-7.431,-7.704,45.206,28.8,18.413,13.743,10.581,10,9.615,8.464,8.508,7.284,7.383,6.507,6.858,6.084,6.148,6.938,6.426,6.736,6.541,5.844
reggae.00083.wav,reggae,0.071,0.052,1366.306,684.14,2562.718,1612.148,-285.812,138.704,19.844,35.237,-8.027,7.086,5.403,-3.191,-1.156,3.194,1.486,-4.055,-6.335,-0.927,-4.37,2.878,1.238,1.966,0.792,-4.268,87.214,37.643,31.788,20.924,18.4,12.525,16.135,9.071,10.083,10.247,11.279,11.003,12.202,10.966,11.629,8.715,11.631,11.871,10.452,13.329
reggae.00093.wav,reggae,0.089,0.045,2108.899,836.904,4604.592,2543.456,-147.489,113.323,-6.316,9.105,24.559,-9.786,13.158,-2.003,-2.7,12.219,-4.131,-1.022,1.963,1.478,0.009,-2.992,-3.577,-3.882,-0.497,-3.063,74.531,27.819,26.702,17.429,21.01,16.467,14.733,13.447,11.978,12.102,9.796,9.995,8.339,8.886,8.93,9.516,7.535,7.856,8.634,9.037
reggae.00087.wav,reggae,0.122,0.109,3296.9,1453.978,6910.651,2223.476,-110.19,48.53,29.649,18.429,-0.479,4.65,-2.267,-6.607,-2.169,-0.162,-0.683,0.543,1.91,-1.051,1.729,0.825,-1.684,2.657,3.099,3.752,78.894,39.119,21.256,20.733,14.537,14.679,13.021,12.763,11.941,11.567,10.36,11.708,10.587,10.37,8.244,8.086,8.823,8.351,9.792,9.229
reggae.00092.wav,reggae,0.12,0.047,2170.545,497.036,4306.241,1031.062,-138.122,101.482,-35.344,36.139,-9.511,14.767,-0.241,11.525,-2.105,3.41,4.206,0.143,9.014,2.766,6.243,5.731,-7.947,5.203,-1.486,0.463,51.228,24.616,22.746,16.162,18.843,11.531,11.893,10.808,10.213,8.987,9.789,7.689,9.175,8.945,9.357,7.897,7.601,8.431,7.468,7.809
reggae.00084.wav,reggae,0.076,0.039,1787.749,653.754,3818.18,1301.169,-150.926,111.803,2.927,42.733,-3.59,15.157,3.439,0.193,-4.715,3.855,-0.891,-5.359,0.69,-1.218,-5.047,-5.064,-8.564,-7.992,-5.303,-1.462,64.902,28.999,21.459,14.269,15.862,9.885,11.199,9.712,9.572,9.557,8.212,7.79,8.298,7.489,7.594,7.22,7.715,7.139,7.356,8.21
reggae.00091.wav,reggae,0.124,0.048,2313.837,559.651,4559.144,1121.192,-159.902,92.847,-28.744,31.436,-6.624,12.659,0.863,10.955,-2.086,3.668,3.564,0.328,8.556,2.838,6.741,4.863,-7.009,3.977,-0.746,-0.31,51.323,25.147,23.44,16.392,19.238,11.185,11.104,10.81,9.795,8.646,9.5,7.432,8.677,8.997,8.848,7.504,7.169,8.057,6.891,7.639
reggae.00086.wav,reggae,0.26,0.112,4435.244,1742.654,7625.377,2942.941,42.039,37.372,-7.946,4.528,8.988,3.545,3.112,1.637,6.286,1.839,-0.562,-0.394,1.626,2.917,0.383,-2.318,-4.138,-2.2,-3.339,-1.854,121.343,63.451,25.495,15.588,18.72,9.142,11.018,7.018,7.84,7.973,4.875,4.318,4.886,3.775,3.126,3.028,3.874,4.256,3.673,2.821
reggae.00090.wav,reggae,0.131,0.099,2868.234,1163.454,5796.886,1889.359,-127.277,65.996,4.438,30.037,16.642,16.518,-6.403,15.292,4.607,5.082,5.582,-0.786,6.057,3.79,-2.181,1.998,-5.573,7.772,-1.519,5.007,70.307,35.879,29.457,16.338,13.671,12.912,12.091,9.974,10.142,10.495,8.818,7.57,7.754,8.147,9.196,8.335,9.506,11.112,9.816,8.216
reggae.00089.wav,reggae,0.038,0.027,1052.209,544.055,2055.438,1154.997,-194.342,157.134,-14.162,44.095,3.473,17.466,2.969,5.839,3.006,1.079,2.576,0.797,0.644,-2.493,0.837,1.39,-4.277,-0.528,-1.965,-1.341,90.646,38.913,27.866,20.908,13.523,9.183,9.899,6.832,7.689,6.863,7.468,5.48,5.636,5.691,7.042,6.516,6.14,7.651,7.558,6.685
reggae.00098.wav,reggae,0.065,0.041,2026.299,758.409,4462.744,1745.873,-134.57,93.527,8.515,34.875,3.286,15.515,4.977,8.551,-1.303,2.723,5.071,11.864,4.422,2.067,1.32,0.296,-2.34,0.378,0.912,-0.443,71.146,22.733,17.789,14.479,9.974,10.65,10.029,7.788,10.115,8.954,9.785,8.248,6.446,7.136,7.494,6.814,6.352,7.133,6.716,8.893
reggae.00099.wav,reggae,0.14,0.065,2467.092,673.913,4723.482,799.42,-67.063,80.69,-43.871,57.727,-12.793,33.587,-7.737,14.12,-1.234,7.42,-2.041,6.101,-6.633,-1.005,-4.764,1.064,3.504,4.545,-1.29,-3.147,53.111,30.981,17.557,8.303,8.198,8.391,7.425,7.358,8.306,6.817,6.464,6.918,6.585,5.554,5.079,5.79,6.563,6.349,5.058,5.003
reggae.00097.wav,reggae,0.094,0.042,2006.892,552.596,4136.973,1044.709,-142.78,103.128,-15.233,38.276,-13.001,2.756,-1.665,-3.438,-4.457,-9.294,-10.124,-2.115,-4.458,-7.91,-3.74,0.515,-5.026,0.312,1.578,1.209,63.718,20.326,23.116,17.674,11.973,12.508,13.995,9.264,9.386,9.291,8.248,8.213,7.633,8.45,6.604,7.887,7.262,8.61,10.911,10.558
reggae.00096.wav,reggae,0.08,0.064,1629.8,715.43,3183.467,1194.31,-166.97,116.667,-44.264,70.556,2.307,16.031,12.5,4.087,5.316,4.512,7.303,7.588,2.912,1.488,1.132,-3.13,-1.962,-1.004,-4.651,-4.949,82.862,27.364,30.068,15.163,19.787,11.439,12.541,10.995,10.001,9.165,8.434,7.932,7.638,7.59,6.876,6.487,6.08,6.279,5.661,6.005
country.00001.wav,country,0.127,0.03,2938.155,319.12,6279.552,791.336,-7.939,62.724,-1.457,28.112,9.967,9.362,5.412,9.823,3.027,8.422,0.312,6.542,0.736,-1.774,0.849,2.984,-2.765,2.824,-1.739,0.974,19.044,9.649,12.175,7.793,8.579,10.323,7.043,7.299,7.794,7.402,6.95,6.171,5.569,6.951,6.899,6.097,6.787,6.982,6.663,6.933
country.00000.wav,country,0.107,0.042,2797.845,595.544,6221.177,1340.244,-23.067,70.262,3.814,28.326,13.753,5.724,3.975,7.473,2.629,8.495,-2.316,2.089,-3.375,5.138,-0.188,0.375,0.616,4.063,0.909,4.096,31.844,18.417,15.359,11.634,10.538,10.36,9.267,7.954,7.822,8.499,8.557,6.47,7.912,7.118,7.203,8.282,7.369,8.622,8.282,8.58
country.00014.wav,country,0.125,0.082,2952.856,983.598,6570.292,1633.347,-124.596,72.488,16.713,18.248,12.227,8.099,7.987,-0.506,2.374,-0.566,-5.567,0.546,-5.057,-1.162,-3.586,-3.695,-0.179,-0.653,-4.143,-3.988,48.255,24.356,17.6,13.419,10.996,8.953,8.175,7.829,8.702,7.628,7.024,7.813,7.851,6.987,6.89,7.235,8.259,8.014,7.92,8.839
country.00003.wav,country,0.103,0.049,2174.034,755.406,4347.882,1605.861,-57.736,95.77,-10.117,40.98,13.978,-0.987,-0.183,7.431,-3.627,9.55,-2.94,2.433,1.996,-1.286,1.356,4.421,-6.526,-0.035,-1.414,-3.079,36.548,28.707,20.356,13.906,11.564,13.094,10.351,10.049,10.185,8.98,8.639,8.957,7.301,9.245,7.189,7.815,7.985,6.887,6.413,7.194
country.00010.wav,country,0.077,0.049,1861.29,746.545,3769.085,1414.986,-197.674,106.498,-4.428,37.669,-0.865,-0.964,-3.456,-0.051,-9.304,-5.178,-4.251,-3.547,-1.349,-7.117,-1.622,-2.478,-5.051,0.293,1.073,-1.648,65.198,30.597,24.039,17.886,17.288,12.697,12.07,9.501,12.331,12.422,9.932,9.771,8.67,7.178,7.277,6.924,7.824,5.983,6.502,6.865
country.00008.wav,country,0.105,0.035,2505.712,531.519,5479.959,1192.512,-19.725,76.649,-4.829,32.236,7.71,17.191,-1.488,9.151,2.756,9.148,-2.651,7.527,0.392,4.968,2.835,1.899,2.46,6.394,-3.352,6.311,22.912,19.184,12.568,12.377,10.961,11.195,7.78,7.427,9.717,9.053,7.93,9.219,7.652,8.716,8.911,8.703,8.762,10.625,8.526,8.572
country.00002.wav,country,0.074,0.063,2308.673,738.501,5190.053,1328.811,-120.27,79.231,5.234,34.548,16.508,13.131,6.347,9.962,-1.999,6.81,-6.352,0.227,-6.813,1.617,-1.786,-0.701,-4.773,-0.286,-5.357,-1.965,41.207,21.089,18.766,13.861,9.961,9.138,8.127,7.399,9.551,7.851,7.091,7.296,8.015,7.087,6.531,6.096,5.997,6.347,6.61,7.822
country.00004.wav,country,0.124,0.036,2966.086,439.201,6349.153,1086.217,-20.748,62.954,2.302,30.77,6.971,6.503,6.32,9.867,3.436,9.378,-0.401,7.521,-0.983,4.022,-0.66,-0.061,-0.166,0.242,-5.44,1.827,19.506,12.511,12.709,9.651,7.885,10.74,8.315,8.513,7.224,7.43,7.244,6.463,6.591,6.056,5.804,6.269,6.568,6.945,5.809,6.642
country.00011.wav,country,0.11,0.095,2839.289,1131.111,6048.141,2003.123,-199.031,61.136,9.977,23.488,10.273,0.01,8.023,1.125,-4.897,9.487,-6.358,3.875,1.624,-1.346,2.608,-3.588,1.968,2.539,1.044,-0.97,73.148,37.536,23.431,15.528,15.163,13.352,12.729,11.473,10.973,11.265,9.407,10.471,9.887,10.795,9.593,10.911,11.562,11.377,12.883,12.667
country.00007.wav,country,0.113,0.042,2898.718,614.346,6399.853,1186.781,-20.776,64.907,6.771,26.363,11.671,13.186,-1.985,8.576,0.473,7.446,-0.408,6.954,3.662,2.029,0.648,4.384,-2.807,2.976,-1.835,-2.366,28.348,18.358,13.928,10.726,9.765,8.154,9.339,7.574,7.32,7.688,7.429,6.784,6.429,7.016,6.196,6.705,6.739,6.795,7.853,7.904
country.00005.wav,country,0.136,0.047,2926.293,525.466,6177.129,1081.365,-24.652,62.446,-7.764,28.437,10.987,5.546,-0.093,13.748,2.907,9.914,0.858,5.96,-1.219,3.063,0.928,2.049,3.004,2.975,-0.176,3.656,27.475,15.916,15.251,11.517,8.991,9.304,8.274,8.264,8.16,9.744,8.347,7.605,7.835,7.798,6.751,7.711,6.783,7.112,7.714,8.295
country.00013.wav,country,0.13,0.049,2811.74,723.374,6061.172,1682.576,-126.175,77.664,3.159,19.948,10.817,0.73,5.226,-0.498,-1,5.399,-3.722,-3.493,-5.334,0.294,-2.01,0.843,0.338,-1.116,-4.402,-2.621,45.594,23.204,18.68,10.316,13.164,10.189,9.543,8.864,8.828,9.338,7.396,6.798,7.053,6.983,6.698,7.564,8.328,7.581,7.562,9.599
country.00009.wav,country,0.157,0.04,3191.197,421.423,6926.705,930.159,12.181,58.996,0.939,26.744,9.246,3.565,1.531,8.653,1,11.649,-2.196,1.193,0.483,4.412,-0.183,3.073,-1.169,4.573,0.888,1.296,13.752,11.994,13.503,10.87,8.693,9.28,8.327,7.141,7.855,6.718,6.672,6.309,6.267,6.247,6.875,6.547,5.859,5.311,6.022,5.976
country.00012.wav,country,0.064,0.033,1667.439,685.014,3439.542,1663.707,-140.985,123.929,-2.514,27.964,-0.007,1.209,-11.019,-1.362,-7.017,-6.121,-5.182,-2.158,-4.601,-2.343,-1.188,-3.972,-4.235,-7.818,-1.672,-1.095,44.472,34.031,18.334,14.826,14.257,9.067,10.991,10.003,8.177,8.199,10.047,7.571,7.42,7.387,6.923,6.364,6.537,6.222,5.868,6.385
country.00006.wav,country,0.128,0.053,2807.799,650.819,6022.583,1414.192,-23.166,71.154,1.579,24.445,16.318,4.575,-3.883,17.999,-3.343,2.439,2.916,0.82,-1.106,0.111,-3.349,0.189,-1.209,-1.515,-2.726,-2.11,24.428,20.725,16.531,11.671,12.47,11.298,8.882,8.145,8.373,7.616,6.955,6.669,7.635,7.628,6.512,5.902,6.545,6.046,6.373,6.382
country.00017.wav,country,0.064,0.029,1470.189,532.995,2967.677,1361.102,-171.291,137.331,7.953,28.537,2.692,-0.501,-2.954,-1.146,-6.154,-2.4,-5.857,-2.175,-5.34,-2.778,-1.57,1.294,-3.412,-0.904,2.621,-0.097,57.673,32.471,11.356,9.636,12.031,7.738,5.876,8.159,7.469,7.962,7.181,6.619,5.988,6.121,6.303,5.136,5.797,6.965,5.752,6.612
country.00024.wav,country,0.082,0.048,1738.889,756.408,3424.862,1531.409,-200.04,109.128,-5.535,48.165,1.232,4.589,-9.155,-1.472,-11.662,-5.2,-11.546,4.985,-4.978,-6.052,-0.692,-8.531,-8.456,-7.922,-7.594,-0.391,74.741,40.169,17.827,15.382,19.614,14.181,12.208,9.656,8.48,10.948,8.093,10.336,8.454,7.42,7.947,7.359,6.507,7.619,7.299,7.443
country.00020.wav,country,0.087,0.074,2407.101,1036.303,5210.019,1821.118,-161.308,74.798,22.437,46.042,5.291,25.125,-0.577,10.391,-6.844,5.056,-0.779,1.408,-6.018,-4.002,-4.786,-2.87,-5.003,-3.614,-7.573,-3.232,73.267,37.045,16.097,19.82,15.208,10.574,11.352,8.782,11.115,11.526,7.099,8.587,8.243,8.156,9.188,8.28,7.165,7.216,9.041,7.489
country.00026.wav,country,0.055,0.03,1269.45,522.371,2496.503,1263.777,-194.297,151.882,-3.047,29.485,9.112,5.977,3.792,3.744,-5.856,1.606,-3.766,0.947,1.969,-2.232,3.349,3.75,-1.137,2.225,3.368,-4.154,55.9,31.236,20.126,18.188,17.052,12.18,12.21,12.162,10.544,9.919,9.8,8.195,8.464,9.851,7.356,7.197,7.321,6.554,7.13,7.363
country.00021.wav,country,0.046,0.02,1044.046,321.272,1946.44,750.749,-209.342,167.157,-20.869,36.828,10.269,4.01,-5.675,-4.623,-6.246,-4.173,-6.683,-3.249,-7.969,-4.058,-4.988,-4.499,-4.005,-6.395,-5.908,-8.179,52.019,21.585,18.463,17.923,17.33,11.179,12.439,10.238,10.244,9.247,9.344,7.271,7.453,6.553,6.398,6.574,7.06,6.889,6.795,8.021
country.00016.wav,country,0.06,0.024,1425.916,481.627,2880.736,1166.297,-210.064,139.631,-17.023,58.001,-9.658,-1.954,-17.997,-8.214,-11.77,-7.872,0.628,-9.96,-6.465,-3.835,-12.042,0.325,-8.045,-6.804,-1.837,-5.926,57.82,28.63,28.424,14.293,15.263,9.112,9.508,7.814,8.737,7.515,9.875,6.59,6.234,7.298,6.407,5.847,6.728,6.678,5.825,5.846
country.00022.wav,country,0.068,0.026,1719.309,419.351,3449.401,1082.458,-195.061,114.257,0.054,38.21,11.287,-6.041,1.227,0.005,-15.415,-3.571,-6.129,-4.487,-0.117,-4.394,-9.427,-10.716,-6.544,-10.044,-7.26,-4.016,55.92,20.971,21.163,15.895,16.906,15.181,12.699,9.542,12.386,9.866,9.585,9.451,7.996,8.382,8.172,7.815,6.547,6.842,6.847,6.672
country.00019.wav,country,0.051,0.032,1138.713,402.106,2117.723,828.847,-256.088,163.097,-22.873,26.922,15.291,-3.505,4.233,-0.782,-9.456,1.764,-4.422,-3.64,-4.243,-8.106,-2.376,-5.149,-11.165,-2.416,-0.548,-4.782,72.61,29.553,26.942,19.432,15.621,12.678,12.736,9.958,9.296,7.809,7.815,7.016,7.158,9.005,7.201,6.98,8.604,6.329,6.645,8.05
country.00015.wav,country,0.094,0.047,1958.677,597.062,4207.726,1247.393,-116.201,111.782,-5.26,34.007,-12.467,4.244,-14.405,8.502,-8.205,-1.331,-12.549,-5,-2.142,-1.836,-8.265,-3.012,-5.475,-2.956,-2.641,-3.386,49.386,28.85,18.123,9.905,10.457,7.363,8.306,9.292,9.739,7.233,6.173,6.444,5.764,6.258,7.012,5.249,5.257,5.122,5.786,6.349
country.00025.wav,country,0.057,0.04,1564.76,642.627,3187.372,1413.433,-200.637,119.721,-3.602,31.948,9.982,15.299,0.645,0.239,-4.477,-2.312,-5.262,-2.473,-6.045,-0.791,-4.694,-11.291,-8.872,-8.073,-3.155,0.335,63.536,31.651,17.499,16.489,14.299,13.227,9.958,9.774,8.593,9.074,8.014,7.311,8.278,8.186,6.51,6.88,7.31,6.877,7.646,8.254
country.00023.wav,country,0.035,0.044,1494.665,791.364,3050.529,2101.322,-353.216,110.699,32.807,24.213,18.776,5.931,-1.756,3.886,-2.976,-1.898,-2.871,-0.969,-6.478,-4.244,-3.758,-6.022,-7.178,-2.487,-4.033,-3.425,80.41,28.295,26.468,16.624,15.228,11.142,10.634,9.332,10.198,7.719,9.225,9.854,8.14,7.35,8.042,8.12,8.542,6.472,8.123,7.774
country.00018.wav,country,0.096,0.04,2068.686,584.979,4098.403,1433.081,-131.127,102.99,-11.527,17.742,16.951,4.443,1.298,3.416,-1.5,1.611,-7.986,-0.826,-8.878,-3.842,-4.493,-8.936,-6.383,-1.517,-5.403,-8.042,44.482,23.138,18.259,12.774,12.668,11.813,10.889,8.904,8.112,9.471,7.532,8.196,7.496,6.847,6.704,6.962,6.509,6.074,6.719,6.549
country.00033.wav,country,0.124,0.057,2456.633,675.69,4914.691,1264.236,-133.236,78.981,-5.652,35.544,-7.541,7.934,2.735,0.406,-1.137,-1.107,-7.843,-1.17,-4.815,-3.136,-5.037,-1.088,-0.969,-2.457,1.162,-1.843,64.489,27.259,21.782,19.33,12.796,11.449,10.938,10.455,9.428,8.544,9.419,8.475,7.995,7.946,9.226,9.549,8.423,9.389,9.942,8.904
country.00032.wav,country,0.068,0.045,1823.069,741.067,4015.493,1497.788,-237.914,97.741,6.487,45.976,2.148,16.223,8.806,7.763,-0.588,4.485,0.145,3.019,-1.662,-5.409,-2.819,-3.053,-0.496,-0.099,-3.85,-2.665,68.235,31.365,18.948,14.685,14.436,8.721,9.649,9.329,9.473,8.409,7.499,6.897,9.723,12.34,10.73,8.19,9.189,7.335,7.28,7.356
country.00036.wav,country,0.085,0.061,1827.592,757.685,3647.222,1510.612,-339.633,97.739,-9.761,50.99,7.827,11.73,0.664,2.479,-4.783,0.21,-5.972,-2.888,-6.157,-1.851,-5.356,-8.312,-10.717,-7.721,-3.426,-6.954,83.46,33.668,26.342,17.157,17.449,17.089,11.542,10.082,9.197,8.807,8.628,9.101,7.41,7.674,8.342,8.036,7.489,7.797,8.407,10.48
country.00035.wav,country,0.104,0.051,2321.872,737.143,4580.419,1628.373,-120.392,95.349,-6.03,25.17,20.965,-7.119,8.557,2.432,-14.666,9.278,-2.363,-3.152,0.613,-4.419,-7.453,-0.442,-3.584,-5.018,-2.522,-4.752,40.902,26.767,17.827,17.27,15.035,13.708,8.978,9.889,9.456,11.845,9.38,8.322,7.162,8.139,7.632,7.198,7.146,6.858,5.99,5.779
country.00027.wav,country,0.097,0.031,2011.642,425.657,3907.594,1050.636,-100.742,106.985,-27.161,29.106,5.044,-5.42,3.247,-5.182,-5.126,-0.822,-3.837,-2.702,-6.641,-4.663,-5.697,-5.995,-10.224,-10.54,-5.738,-7.301,44.006,21.142,23.915,15.371,14.896,11.339,10.864,6.862,8.329,7.678,6.699,7.186,6.527,5.76,6.303,6.165,6.5,6.403,6.096,6.511
country.00037.wav,country,0.085,0.051,2068.588,823.983,4232.865,1882.601,-173.421,105.072,1.156,24.122,22.137,2.545,-1.587,0.173,-5.326,3.814,-4.53,-4.585,-1.561,-2.257,-3.849,-6.457,-7.462,-5.53,-2.194,-2.456,50.875,32.121,21.191,14.586,16.418,14.037,9.83,8.282,9.72,8.619,8.712,7.84,6.887,6.858,6.228,6.975,7.057,6.585,7.367,6.259
country.00029.wav,country,0.054,0.022,1214.049,382.761,2273.976,977.411,-171.22,160.5,-17.813,30.495,7.513,-8.246,-5.668,0.135,-8.835,-2.655,0.71,-3.779,-6.505,3.784,-5.434,-3.079,-6.251,-1.935,-0.841,-1.441,47.392,24.777,21.97,13.31,13.602,11.636,8.538,8.52,8.752,7.245,9.73,7.604,7.523,6.502,6.467,6.07,7.187,6.462,6.07,5.862
